Time,fms,HR,individual,simulation
07-30-02,1,85.320,11,walk
07-30-03,1,85.300,11,walk
07-30-04,1,85.250,11,walk
07-30-05,1,85.230,11,walk
07-30-06,1,85.200,11,walk
07-30-07,1,85.150,11,walk
07-30-08,1,85.120,11,walk
07-30-09,1,85.080,11,walk
07-30-10,1,85.080,11,walk
07-30-11,1,85.070,11,walk
07-30-12,1,85.070,11,walk
07-30-13,1,85.070,11,walk
07-30-14,1,85.070,11,walk
07-30-15,1,85.070,11,walk
07-30-16,1,85.050,11,walk
07-30-17,1,85.030,11,walk
07-30-18,1,85.020,11,walk
07-30-19,1,85.000,11,walk
07-30-20,1,85.000,11,walk
07-30-21,1,85.020,11,walk
07-30-22,1,85.030,11,walk
07-30-23,1,85.080,11,walk
07-30-24,1,85.120,11,walk
07-30-25,1,85.170,11,walk
07-30-26,1,85.180,11,walk
07-30-27,1,85.170,11,walk
07-30-28,1,85.130,11,walk
07-30-29,1,85.080,11,walk
07-30-30,1,85.030,11,walk
07-30-31,1,84.980,11,walk
