Time,fms,EDA,individual,simulation,CSS
03-56-37,0,0.47,3,room,Low
03-56-38,0,0.467,3,room,Low
03-56-39,0,0.475,3,room,Low
03-56-40,0,0.47,3,room,Low
03-56-41,0,0.463,3,room,Low
03-56-42,0,0.466,3,room,Low
03-56-43,0,0.459,3,room,Low
03-56-44,0,0.463,3,room,Low
03-56-45,0,0.459,3,room,Low
03-56-46,0,0.459,3,room,Low
03-56-47,0,0.462,3,room,Low
03-56-48,0,0.461,3,room,Low
03-56-49,0,0.46,3,room,Low
03-56-50,0,0.459,3,room,Low
03-56-51,0,0.484,3,room,Low
03-56-52,0,0.471,3,room,Low
03-56-53,0,0.49,3,room,Low
03-56-54,0,0.49,3,room,Low
03-56-55,0,0.51,3,room,Low
03-56-56,0,0.528,3,room,Low
03-56-57,0,0.532,3,room,Low
03-56-58,0,0.531,3,room,Low
03-56-59,0,0.556,3,room,Low
03-57-00,0,0.551,3,room,Low
03-57-01,0,0.537,3,room,Low
03-57-02,0,0.525,3,room,Low
03-57-03,0,0.511,3,room,Low
03-57-04,0,0.52,3,room,Low
03-57-05,0,0.518,3,room,Low
03-57-06,0,0.515,3,room,Low
