Time,fms,HR,individual,simulation
03-34-30,0,78.550,2,room
03-34-31,0,78.700,2,room
03-34-32,0,78.870,2,room
03-34-33,0,79.020,2,room
03-34-34,0,79.150,2,room
03-34-35,0,79.320,2,room
03-34-36,0,79.480,2,room
03-34-37,0,79.670,2,room
03-34-38,0,79.830,2,room
03-34-39,0,80.000,2,room
03-34-40,0,80.150,2,room
03-34-41,0,80.280,2,room
03-34-42,0,80.400,2,room
03-34-43,0,80.520,2,room
03-34-44,0,80.620,2,room
03-34-45,0,80.680,2,room
03-34-46,0,80.720,2,room
03-34-47,0,80.730,2,room
03-34-48,0,80.680,2,room
03-34-49,0,80.600,2,room
03-34-50,0,80.420,2,room
03-34-51,0,80.280,2,room
03-34-52,0,80.150,2,room
03-34-53,0,80.050,2,room
03-34-54,0,79.980,2,room
03-34-55,0,79.950,2,room
03-34-56,0,80.070,2,room
03-34-57,0,80.180,2,room
03-34-58,0,80.280,2,room
03-34-59,0,80.400,2,room
