Time,fms,HR,individual,simulation
04-13-47,0,102.150,14,sea
04-13-48,0,102.050,14,sea
04-13-49,0,101.920,14,sea
04-13-50,0,101.770,14,sea
04-13-51,0,101.620,14,sea
04-13-52,0,101.480,14,sea
04-13-53,0,101.350,14,sea
04-13-54,0,101.170,14,sea
04-13-55,0,100.900,14,sea
04-13-56,0,100.630,14,sea
04-13-57,0,100.370,14,sea
04-13-58,0,100.070,14,sea
04-13-59,0,99.770,14,sea
04-14-00,0,99.430,14,sea
04-14-01,0,99.070,14,sea
04-14-02,0,98.770,14,sea
04-14-03,0,98.430,14,sea
04-14-04,0,98.120,14,sea
04-14-05,0,97.650,14,sea
04-14-06,0,97.650,14,sea
04-14-07,0,97.730,14,sea
04-14-08,0,97.780,14,sea
04-14-09,0,97.830,14,sea
04-14-10,0,97.870,14,sea
04-14-11,0,97.900,14,sea
04-14-12,0,97.880,14,sea
04-14-13,0,97.870,14,sea
04-14-14,0,97.830,14,sea
04-14-15,0,97.850,14,sea
04-14-16,0,97.880,14,sea
