Time,fms,HR,individual,simulation,CSS
04-40-20,1,90.68,14,roller,Mid
04-40-21,1,90.75,14,roller,Mid
04-40-22,1,90.88,14,roller,Mid
04-40-23,1,91.0,14,roller,Mid
04-40-24,1,91.17,14,roller,Mid
04-40-25,1,91.12,14,roller,Mid
04-40-26,1,90.97,14,roller,Mid
04-40-27,1,90.82,14,roller,Mid
04-40-28,1,90.63,14,roller,Mid
04-40-29,1,90.57,14,roller,Mid
04-40-30,1,90.45,14,roller,Mid
04-40-31,1,90.3,14,roller,Mid
04-40-32,1,90.12,14,roller,Mid
04-40-33,1,89.93,14,roller,Mid
04-40-34,1,89.77,14,roller,Mid
04-40-35,1,89.72,14,roller,Mid
04-40-36,1,89.57,14,roller,Mid
04-40-37,1,89.38,14,roller,Mid
04-40-38,1,89.12,14,roller,Mid
04-40-39,1,88.85,14,roller,Mid
04-40-40,1,88.42,14,roller,Mid
04-40-41,1,88.0,14,roller,Mid
04-40-42,1,87.65,14,roller,Mid
04-40-43,1,87.47,14,roller,Mid
04-40-44,1,87.33,14,roller,Mid
04-40-45,1,87.27,14,roller,Mid
04-40-46,1,87.13,14,roller,Mid
04-40-47,1,87.02,14,roller,Mid
04-40-48,1,86.92,14,roller,Mid
04-40-49,1,86.87,14,roller,Mid
