Time,fms,EDA,individual,simulation
04-40-25,2,4.142,8,sea
04-40-26,2,4.708,8,sea
04-40-27,2,4.766,8,sea
04-40-28,2,4.527,8,sea
04-40-29,2,4.329,8,sea
04-40-30,2,4.242,8,sea
04-40-31,2,4.270,8,sea
04-40-32,2,4.277,8,sea
04-40-33,2,4.449,8,sea
04-40-34,2,4.502,8,sea
04-40-35,2,4.393,8,sea
04-40-36,2,4.307,8,sea
04-40-37,2,4.236,8,sea
04-40-38,2,4.207,8,sea
04-40-39,2,4.360,8,sea
04-40-40,2,4.432,8,sea
04-40-41,2,4.330,8,sea
04-40-42,2,4.238,8,sea
04-40-43,2,4.176,8,sea
04-40-44,2,4.168,8,sea
04-40-45,2,4.178,8,sea
04-40-46,2,4.152,8,sea
04-40-47,2,4.133,8,sea
04-40-48,2,4.124,8,sea
04-40-49,2,4.306,8,sea
04-40-50,2,4.572,8,sea
04-40-51,2,4.496,8,sea
04-40-52,2,4.338,8,sea
04-40-53,2,4.239,8,sea
04-40-54,2,4.181,8,sea
