Time,fms,EDA,individual,simulation
12-36-27,1,1.848,13,walk
12-36-28,1,1.885,13,walk
12-36-29,1,1.922,13,walk
12-36-30,1,1.907,13,walk
12-36-31,1,1.889,13,walk
12-36-32,1,2.018,13,walk
12-36-33,1,2.336,13,walk
12-36-34,1,2.325,13,walk
12-36-35,1,2.303,13,walk
12-36-36,1,2.178,13,walk
12-36-37,1,2.120,13,walk
12-36-38,1,2.136,13,walk
12-36-39,1,2.082,13,walk
12-36-40,1,2.058,13,walk
12-36-41,1,2.046,13,walk
12-36-42,1,2.114,13,walk
12-36-43,1,2.153,13,walk
12-36-44,1,2.057,13,walk
12-36-45,1,2.207,13,walk
12-36-46,1,2.599,13,walk
12-36-47,1,2.338,13,walk
12-36-48,1,2.177,13,walk
12-36-49,1,2.172,13,walk
12-36-50,1,2.132,13,walk
12-36-51,1,2.087,13,walk
12-36-52,1,2.086,13,walk
12-36-53,1,2.224,13,walk
12-36-54,1,2.353,13,walk
12-36-55,1,2.232,13,walk
12-36-56,1,2.157,13,walk
