Time,fms,EDA,individual,simulation
12-33-47,1,1.861,13,walk
12-33-48,1,1.802,13,walk
12-33-49,1,1.914,13,walk
12-33-50,1,2.091,13,walk
12-33-51,1,1.992,13,walk
12-33-52,1,1.910,13,walk
12-33-53,1,1.872,13,walk
12-33-54,1,1.934,13,walk
12-33-55,1,1.976,13,walk
12-33-56,1,1.949,13,walk
12-33-57,1,1.910,13,walk
12-33-58,1,1.865,13,walk
12-33-59,1,1.870,13,walk
12-34-00,1,1.864,13,walk
12-34-01,1,1.831,13,walk
12-34-02,1,1.811,13,walk
12-34-03,1,1.827,13,walk
12-34-04,1,1.851,13,walk
12-34-05,1,1.865,13,walk
12-34-06,1,1.865,13,walk
12-34-07,1,1.844,13,walk
12-34-08,1,1.855,13,walk
12-34-09,1,1.860,13,walk
12-34-10,1,1.834,13,walk
12-34-11,1,1.833,13,walk
12-34-12,1,1.848,13,walk
12-34-13,1,1.840,13,walk
12-34-14,1,1.819,13,walk
12-34-15,1,1.884,13,walk
12-34-16,1,1.914,13,walk
