Time,fms,EDA,individual,simulation
12-32-43,2,1.830,13,walk
12-32-44,2,1.828,13,walk
12-32-45,2,1.822,13,walk
12-32-46,2,1.828,13,walk
12-32-47,2,1.908,13,walk
12-32-48,2,1.934,13,walk
12-32-49,2,1.900,13,walk
12-32-50,2,1.881,13,walk
12-32-51,2,1.885,13,walk
12-32-52,2,1.948,13,walk
12-32-53,2,2.035,13,walk
12-32-54,2,1.966,13,walk
12-32-55,2,1.927,13,walk
12-32-56,2,1.926,13,walk
12-32-57,2,1.905,13,walk
12-32-58,2,1.892,13,walk
12-32-59,2,1.893,13,walk
12-33-00,2,1.880,13,walk
12-33-01,2,1.873,13,walk
12-33-02,2,1.868,13,walk
12-33-03,2,1.867,13,walk
12-33-04,2,1.843,13,walk
12-33-05,2,1.845,13,walk
12-33-06,2,1.835,13,walk
12-33-07,2,1.890,13,walk
12-33-08,2,1.834,13,walk
12-33-09,2,1.849,13,walk
12-33-10,2,1.836,13,walk
12-33-11,2,1.841,13,walk
12-33-12,2,1.831,13,walk
