Time,fms,EDA,individual,simulation,CSS
04-56-13,0,3.453,14,walk,Low
04-56-14,0,3.436,14,walk,Low
04-56-15,0,3.391,14,walk,Low
04-56-16,0,3.366,14,walk,Low
04-56-17,0,3.342,14,walk,Low
04-56-18,0,3.285,14,walk,Low
04-56-19,0,3.301,14,walk,Low
04-56-20,0,3.349,14,walk,Low
04-56-21,0,3.467,14,walk,Low
04-56-22,0,4.126,14,walk,Low
04-56-23,0,4.379,14,walk,Low
04-56-24,0,3.97,14,walk,Low
04-56-25,0,3.752,14,walk,Low
04-56-26,0,3.67,14,walk,Low
04-56-27,0,4.082,14,walk,Low
04-56-28,0,4.191,14,walk,Low
04-56-29,0,3.914,14,walk,Low
04-56-30,0,3.742,14,walk,Low
04-56-31,0,3.652,14,walk,Low
04-56-32,0,3.601,14,walk,Low
04-56-33,0,3.552,14,walk,Low
04-56-34,0,3.512,14,walk,Low
04-56-35,0,3.486,14,walk,Low
04-56-36,0,3.457,14,walk,Low
04-56-37,0,3.438,14,walk,Low
04-56-38,0,3.418,14,walk,Low
04-56-39,0,3.39,14,walk,Low
04-56-40,0,3.387,14,walk,Low
04-56-41,0,3.379,14,walk,Low
04-56-42,0,3.406,14,walk,Low
