Time,fms,EDA,individual,simulation,CSS
04-53-33,0,2.811,14,walk,Low
04-53-34,0,2.899,14,walk,Low
04-53-35,0,2.949,14,walk,Low
04-53-36,0,2.972,14,walk,Low
04-53-37,0,3.017,14,walk,Low
04-53-38,0,3.233,14,walk,Low
04-53-39,0,3.255,14,walk,Low
04-53-40,0,3.155,14,walk,Low
04-53-41,0,3.076,14,walk,Low
04-53-42,0,3.027,14,walk,Low
04-53-43,0,2.978,14,walk,Low
04-53-44,0,3.027,14,walk,Low
04-53-45,0,3.14,14,walk,Low
04-53-46,0,3.123,14,walk,Low
04-53-47,0,3.05,14,walk,Low
04-53-48,0,2.996,14,walk,Low
04-53-49,0,2.981,14,walk,Low
04-53-50,0,3.012,14,walk,Low
04-53-51,0,2.93,14,walk,Low
04-53-52,0,3.009,14,walk,Low
04-53-53,0,3.005,14,walk,Low
04-53-54,0,2.964,14,walk,Low
04-53-55,0,2.935,14,walk,Low
04-53-56,0,3.073,14,walk,Low
04-53-57,0,3.12,14,walk,Low
04-53-58,0,3.071,14,walk,Low
04-53-59,0,3.016,14,walk,Low
04-54-00,0,2.982,14,walk,Low
04-54-01,0,2.966,14,walk,Low
04-54-02,0,2.952,14,walk,Low
