Time,fms,HR,individual,simulation,CSS
08-02-02,1,85.23,11,beach,Mid
08-02-03,1,84.93,11,beach,Mid
08-02-04,1,84.65,11,beach,Mid
08-02-05,1,84.32,11,beach,Mid
08-02-06,1,83.98,11,beach,Mid
08-02-07,1,83.68,11,beach,Mid
08-02-08,1,83.38,11,beach,Mid
08-02-09,1,83.07,11,beach,Mid
08-02-10,1,82.78,11,beach,Mid
08-02-11,1,82.53,11,beach,Mid
08-02-12,1,82.25,11,beach,Mid
08-02-13,1,81.97,11,beach,Mid
08-02-14,1,81.73,11,beach,Mid
08-02-15,1,81.45,11,beach,Mid
08-02-16,1,81.13,11,beach,Mid
08-02-17,1,80.78,11,beach,Mid
08-02-18,1,80.37,11,beach,Mid
08-02-19,1,80.02,11,beach,Mid
08-02-20,1,79.68,11,beach,Mid
08-02-21,1,79.38,11,beach,Mid
08-02-22,1,79.18,11,beach,Mid
08-02-23,1,78.92,11,beach,Mid
08-02-24,1,78.65,11,beach,Mid
08-02-25,1,78.42,11,beach,Mid
08-02-26,1,78.32,11,beach,Mid
08-02-27,1,78.17,11,beach,Mid
08-02-28,1,78.02,11,beach,Mid
08-02-29,1,77.87,11,beach,Mid
08-02-30,1,77.73,11,beach,Mid
08-02-31,1,77.6,11,beach,Mid
