Time,fms,EDA,individual,simulation,CSS
12-14-30,1,10.877,1,roller,Mid
12-14-31,1,10.865,1,roller,Mid
12-14-32,1,10.866,1,roller,Mid
12-14-33,1,10.851,1,roller,Mid
12-14-34,1,10.846,1,roller,Mid
12-14-35,1,10.847,1,roller,Mid
12-14-36,1,10.833,1,roller,Mid
12-14-37,1,10.824,1,roller,Mid
12-14-38,1,10.821,1,roller,Mid
12-14-39,1,10.81,1,roller,Mid
12-14-40,1,10.817,1,roller,Mid
12-14-41,1,10.799,1,roller,Mid
12-14-42,1,10.796,1,roller,Mid
12-14-43,1,10.781,1,roller,Mid
12-14-44,1,10.777,1,roller,Mid
12-14-45,1,10.772,1,roller,Mid
12-14-46,1,10.766,1,roller,Mid
12-14-47,1,10.763,1,roller,Mid
12-14-48,1,10.755,1,roller,Mid
12-14-49,1,10.741,1,roller,Mid
12-14-50,1,10.73,1,roller,Mid
12-14-51,1,10.726,1,roller,Mid
12-14-52,1,10.712,1,roller,Mid
12-14-53,1,10.713,1,roller,Mid
12-14-54,1,10.708,1,roller,Mid
12-14-55,1,10.7,1,roller,Mid
12-14-56,1,10.706,1,roller,Mid
12-14-57,1,10.69,1,roller,Mid
12-14-58,1,10.691,1,roller,Mid
12-14-59,1,10.683,1,roller,Mid
