Time,fms,EDA,individual,simulation
03-52-50,0,4.537,2,beach
03-52-51,0,4.448,2,beach
03-52-52,0,4.422,2,beach
03-52-53,0,4.477,2,beach
03-52-54,0,4.518,2,beach
03-52-55,0,4.536,2,beach
03-52-56,0,4.528,2,beach
03-52-57,0,4.527,2,beach
03-52-58,0,4.524,2,beach
03-52-59,0,4.524,2,beach
03-53-00,0,4.523,2,beach
03-53-01,0,4.518,2,beach
03-53-02,0,4.509,2,beach
03-53-03,0,4.498,2,beach
03-53-04,0,4.491,2,beach
03-53-05,0,4.477,2,beach
03-53-06,0,4.467,2,beach
03-53-07,0,4.451,2,beach
03-53-08,0,4.451,2,beach
03-53-09,0,4.452,2,beach
03-53-10,0,4.451,2,beach
03-53-11,0,4.443,2,beach
03-53-12,0,4.436,2,beach
03-53-13,0,4.451,2,beach
03-53-14,0,4.462,2,beach
03-53-15,0,4.464,2,beach
03-53-16,0,4.452,2,beach
03-53-17,0,4.435,2,beach
03-53-18,0,4.414,2,beach
03-53-19,0,4.399,2,beach
