Time,fms,HR,individual,simulation
11-50-56,0,79.450,9,beach
11-50-57,0,79.400,9,beach
11-50-58,0,79.270,9,beach
11-50-59,0,79.070,9,beach
11-51-00,0,78.830,9,beach
11-51-01,0,78.580,9,beach
11-51-02,0,78.430,9,beach
11-51-03,0,78.250,9,beach
11-51-04,0,78.080,9,beach
11-51-05,0,77.950,9,beach
11-51-06,0,77.770,9,beach
11-51-07,0,77.570,9,beach
11-51-08,0,77.350,9,beach
11-51-09,0,77.150,9,beach
11-51-10,0,76.920,9,beach
11-51-11,0,76.900,9,beach
11-51-12,0,76.870,9,beach
11-51-13,0,76.830,9,beach
11-51-14,0,76.800,9,beach
11-51-15,0,76.730,9,beach
11-51-16,0,76.500,9,beach
11-51-17,0,76.280,9,beach
11-51-18,0,76.020,9,beach
11-51-19,0,75.820,9,beach
11-51-20,0,75.650,9,beach
11-51-21,0,75.400,9,beach
11-51-22,0,75.180,9,beach
11-51-23,0,74.980,9,beach
11-51-24,0,74.830,9,beach
11-51-25,0,74.720,9,beach
