Time,fms,HR,individual,simulation,CSS
04-27-14,2,77.58,8,room,High
04-27-15,2,77.67,8,room,High
04-27-16,2,77.78,8,room,High
04-27-17,2,77.95,8,room,High
04-27-18,2,78.1,8,room,High
04-27-19,2,78.2,8,room,High
04-27-20,2,78.43,8,room,High
04-27-21,2,78.58,8,room,High
04-27-22,2,78.6,8,room,High
04-27-23,2,78.68,8,room,High
04-27-24,2,78.68,8,room,High
04-27-25,2,78.68,8,room,High
04-27-26,2,78.62,8,room,High
04-27-27,2,78.63,8,room,High
04-27-28,2,78.52,8,room,High
04-27-29,2,78.27,8,room,High
04-27-30,2,77.98,8,room,High
04-27-31,2,77.67,8,room,High
04-27-32,2,77.45,8,room,High
04-27-33,2,77.45,8,room,High
04-27-34,2,78.0,8,room,High
04-27-35,2,78.72,8,room,High
04-27-36,2,79.42,8,room,High
04-27-37,2,79.7,8,room,High
04-27-38,2,79.7,8,room,High
04-27-39,2,79.98,8,room,High
04-27-40,2,80.3,8,room,High
04-27-41,2,80.63,8,room,High
04-27-42,2,80.7,8,room,High
04-27-43,2,80.8,8,room,High
