Time,fms,EDA,individual,simulation,CSS
07-16-28,0,0.354,11,sea,Low
07-16-29,0,0.358,11,sea,Low
07-16-30,0,0.362,11,sea,Low
07-16-31,0,0.355,11,sea,Low
07-16-32,0,0.359,11,sea,Low
07-16-33,0,0.354,11,sea,Low
07-16-34,0,0.356,11,sea,Low
07-16-35,0,0.357,11,sea,Low
07-16-36,0,0.354,11,sea,Low
07-16-37,0,0.356,11,sea,Low
07-16-38,0,0.357,11,sea,Low
07-16-39,0,0.354,11,sea,Low
07-16-40,0,0.357,11,sea,Low
07-16-41,0,0.356,11,sea,Low
07-16-42,0,0.355,11,sea,Low
07-16-43,0,0.357,11,sea,Low
07-16-44,0,0.354,11,sea,Low
07-16-45,0,0.354,11,sea,Low
07-16-46,0,0.359,11,sea,Low
07-16-47,0,0.356,11,sea,Low
07-16-48,0,0.353,11,sea,Low
07-16-49,0,0.356,11,sea,Low
07-16-50,0,0.358,11,sea,Low
07-16-51,0,0.353,11,sea,Low
07-16-52,0,0.356,11,sea,Low
07-16-53,0,0.356,11,sea,Low
07-16-54,0,0.353,11,sea,Low
07-16-55,0,0.356,11,sea,Low
07-16-56,0,0.355,11,sea,Low
07-16-57,0,0.352,11,sea,Low
