Time,fms,EDA,individual,simulation
08-11-30,0,0.489,11,room
08-11-31,0,0.489,11,room
08-11-32,0,0.487,11,room
08-11-33,0,0.489,11,room
08-11-34,0,0.486,11,room
08-11-35,0,0.491,11,room
08-11-36,0,0.488,11,room
08-11-37,0,0.487,11,room
08-11-38,0,0.487,11,room
08-11-39,0,0.485,11,room
08-11-40,0,0.486,11,room
08-11-41,0,0.485,11,room
08-11-42,0,0.486,11,room
08-11-43,0,0.483,11,room
08-11-44,0,0.487,11,room
08-11-45,0,0.486,11,room
08-11-46,0,0.486,11,room
08-11-47,0,0.488,11,room
08-11-48,0,0.487,11,room
08-11-49,0,0.487,11,room
08-11-50,0,0.488,11,room
08-11-51,0,0.487,11,room
08-11-52,0,0.486,11,room
08-11-53,0,0.488,11,room
08-11-54,0,0.487,11,room
08-11-55,0,0.486,11,room
08-11-56,0,0.487,11,room
08-11-57,0,0.485,11,room
08-11-58,0,0.487,11,room
08-11-59,0,0.485,11,room
