Time,fms,EDA,individual,simulation,CSS
01-01-20,2,0.386,7,roller,High
01-01-21,2,0.384,7,roller,High
01-01-22,2,0.381,7,roller,High
01-01-23,2,0.381,7,roller,High
01-01-24,2,0.381,7,roller,High
01-01-25,2,0.381,7,roller,High
01-01-26,2,0.409,7,roller,High
01-01-27,2,0.512,7,roller,High
01-01-28,2,0.567,7,roller,High
01-01-29,2,0.645,7,roller,High
01-01-30,2,0.676,7,roller,High
01-01-31,2,0.686,7,roller,High
01-01-32,2,0.698,7,roller,High
01-01-33,2,0.7,7,roller,High
01-01-34,2,0.703,7,roller,High
01-01-35,2,0.721,7,roller,High
01-01-36,2,0.718,7,roller,High
01-01-37,2,0.761,7,roller,High
01-01-38,2,0.835,7,roller,High
01-01-39,2,0.902,7,roller,High
01-01-40,2,0.904,7,roller,High
01-01-41,2,0.868,7,roller,High
01-01-42,2,0.84,7,roller,High
01-01-43,2,0.843,7,roller,High
01-01-44,2,0.869,7,roller,High
01-01-45,2,0.843,7,roller,High
01-01-46,2,0.839,7,roller,High
01-01-47,2,0.945,7,roller,High
01-01-48,2,0.983,7,roller,High
01-01-49,2,0.967,7,roller,High
