Time,fms,EDA,individual,simulation
04-02-29,0,0.477,3,room
04-02-30,0,0.476,3,room
04-02-31,0,0.474,3,room
04-02-32,0,0.475,3,room
04-02-33,0,0.473,3,room
04-02-34,0,0.473,3,room
04-02-35,0,0.473,3,room
04-02-36,0,0.473,3,room
04-02-37,0,0.470,3,room
04-02-38,0,0.473,3,room
04-02-39,0,0.468,3,room
04-02-40,0,0.469,3,room
04-02-41,0,0.469,3,room
04-02-42,0,0.469,3,room
04-02-43,0,0.467,3,room
04-02-44,0,0.471,3,room
04-02-45,0,0.465,3,room
04-02-46,0,0.465,3,room
04-02-47,0,0.462,3,room
04-02-48,0,0.464,3,room
04-02-49,0,0.463,3,room
04-02-50,0,0.462,3,room
04-02-51,0,0.467,3,room
04-02-52,0,0.471,3,room
04-02-53,0,0.468,3,room
04-02-54,0,0.471,3,room
04-02-55,0,0.466,3,room
04-02-56,0,0.461,3,room
04-02-57,0,0.464,3,room
04-02-58,0,0.466,3,room
