Time,fms,EDA,individual,simulation
12-06-13,5,4.706,12,sea
12-06-14,5,4.887,12,sea
12-06-15,5,4.863,12,sea
12-06-16,5,5.044,12,sea
12-06-17,5,5.143,12,sea
12-06-18,5,5.112,12,sea
12-06-19,5,5.033,12,sea
12-06-20,5,4.953,12,sea
12-06-21,5,4.922,12,sea
12-06-22,5,4.867,12,sea
12-06-23,5,4.890,12,sea
12-06-24,5,4.915,12,sea
12-06-25,5,4.849,12,sea
12-06-26,5,4.795,12,sea
12-06-27,5,4.702,12,sea
12-06-28,5,4.655,12,sea
12-06-29,5,4.545,12,sea
12-06-30,5,4.558,12,sea
12-06-31,5,4.406,12,sea
12-06-32,5,4.404,12,sea
12-06-33,5,4.588,12,sea
12-06-34,5,4.598,12,sea
12-06-35,5,4.484,12,sea
12-06-36,5,4.409,12,sea
12-06-37,5,4.448,12,sea
12-06-38,5,4.553,12,sea
12-06-39,5,4.566,12,sea
12-06-40,5,4.373,12,sea
12-06-41,5,4.354,12,sea
12-06-42,5,4.670,12,sea
