Time,fms,EDA,individual,simulation
12-07-17,6,4.909,12,sea
12-07-18,6,4.845,12,sea
12-07-19,6,4.647,12,sea
12-07-20,6,4.522,12,sea
12-07-21,6,4.585,12,sea
12-07-22,6,4.579,12,sea
12-07-23,6,4.469,12,sea
12-07-24,6,4.414,12,sea
12-07-25,6,4.402,12,sea
12-07-26,6,4.505,12,sea
12-07-27,6,4.565,12,sea
12-07-28,6,4.631,12,sea
12-07-29,6,4.876,12,sea
12-07-30,6,5.098,12,sea
12-07-31,6,5.026,12,sea
12-07-32,6,4.947,12,sea
12-07-33,6,5.302,12,sea
12-07-34,6,5.601,12,sea
12-07-35,6,5.409,12,sea
12-07-36,6,5.208,12,sea
12-07-37,6,5.094,12,sea
12-07-38,6,4.997,12,sea
12-07-39,6,4.981,12,sea
12-07-40,6,4.951,12,sea
12-07-41,6,4.919,12,sea
12-07-42,6,4.893,12,sea
12-07-43,6,4.884,12,sea
12-07-44,6,5.208,12,sea
12-07-45,6,5.945,12,sea
12-07-46,6,6.091,12,sea
