Time,fms,EDA,individual,simulation,CSS
04-55-20,2,0.422,3,sea,High
04-55-21,2,0.422,3,sea,High
04-55-22,2,0.424,3,sea,High
04-55-23,2,0.436,3,sea,High
04-55-24,2,0.44,3,sea,High
04-55-25,2,0.438,3,sea,High
04-55-26,2,0.434,3,sea,High
04-55-27,2,0.432,3,sea,High
04-55-28,2,0.431,3,sea,High
04-55-29,2,0.427,3,sea,High
04-55-30,2,0.432,3,sea,High
04-55-31,2,0.438,3,sea,High
04-55-32,2,0.443,3,sea,High
04-55-33,2,0.443,3,sea,High
04-55-34,2,0.446,3,sea,High
04-55-35,2,0.441,3,sea,High
04-55-36,2,0.445,3,sea,High
04-55-37,2,0.445,3,sea,High
04-55-38,2,0.444,3,sea,High
04-55-39,2,0.446,3,sea,High
04-55-40,2,0.446,3,sea,High
04-55-41,2,0.452,3,sea,High
04-55-42,2,0.46,3,sea,High
04-55-43,2,0.466,3,sea,High
04-55-44,2,0.466,3,sea,High
04-55-45,2,0.463,3,sea,High
04-55-46,2,0.461,3,sea,High
04-55-47,2,0.461,3,sea,High
04-55-48,2,0.466,3,sea,High
04-55-49,2,0.471,3,sea,High
