Time,fms,EDA,individual,simulation,CSS
05-01-44,4,0.266,3,sea,High
05-01-45,4,0.267,3,sea,High
05-01-46,4,0.263,3,sea,High
05-01-47,4,0.27,3,sea,High
05-01-48,4,0.265,3,sea,High
05-01-49,4,0.264,3,sea,High
05-01-50,4,0.264,3,sea,High
05-01-51,4,0.263,3,sea,High
05-01-52,4,0.264,3,sea,High
05-01-53,4,0.261,3,sea,High
05-01-54,4,0.263,3,sea,High
05-01-55,4,0.262,3,sea,High
05-01-56,4,0.263,3,sea,High
05-01-57,4,0.262,3,sea,High
05-01-58,4,0.26,3,sea,High
05-01-59,4,0.262,3,sea,High
05-02-00,4,0.259,3,sea,High
05-02-01,4,0.259,3,sea,High
05-02-02,4,0.26,3,sea,High
05-02-03,4,0.257,3,sea,High
05-02-04,4,0.259,3,sea,High
05-02-05,4,0.257,3,sea,High
05-02-06,4,0.255,3,sea,High
05-02-07,4,0.257,3,sea,High
05-02-08,4,0.256,3,sea,High
05-02-09,4,0.256,3,sea,High
05-02-10,4,0.255,3,sea,High
05-02-11,4,0.255,3,sea,High
05-02-12,4,0.256,3,sea,High
05-02-13,4,0.254,3,sea,High
