Time,fms,EDA,individual,simulation,CSS
04-58-00,4,0.359,3,sea,High
04-58-01,4,0.364,3,sea,High
04-58-02,4,0.36,3,sea,High
04-58-03,4,0.362,3,sea,High
04-58-04,4,0.359,3,sea,High
04-58-05,4,0.359,3,sea,High
04-58-06,4,0.359,3,sea,High
04-58-07,4,0.358,3,sea,High
04-58-08,4,0.357,3,sea,High
04-58-09,4,0.358,3,sea,High
04-58-10,4,0.358,3,sea,High
04-58-11,4,0.356,3,sea,High
04-58-12,4,0.356,3,sea,High
04-58-13,4,0.355,3,sea,High
04-58-14,4,0.356,3,sea,High
04-58-15,4,0.352,3,sea,High
04-58-16,4,0.352,3,sea,High
04-58-17,4,0.353,3,sea,High
04-58-18,4,0.351,3,sea,High
04-58-19,4,0.354,3,sea,High
04-58-20,4,0.35,3,sea,High
04-58-21,4,0.35,3,sea,High
04-58-22,4,0.351,3,sea,High
04-58-23,4,0.348,3,sea,High
04-58-24,4,0.35,3,sea,High
04-58-25,4,0.348,3,sea,High
04-58-26,4,0.348,3,sea,High
04-58-27,4,0.348,3,sea,High
04-58-28,4,0.347,3,sea,High
04-58-29,4,0.347,3,sea,High
