Time,fms,EDA,individual,simulation,CSS
05-01-12,5,0.275,3,sea,High
05-01-13,5,0.276,3,sea,High
05-01-14,5,0.276,3,sea,High
05-01-15,5,0.275,3,sea,High
05-01-16,5,0.275,3,sea,High
05-01-17,5,0.276,3,sea,High
05-01-18,5,0.273,3,sea,High
05-01-19,5,0.274,3,sea,High
05-01-20,5,0.273,3,sea,High
05-01-21,5,0.271,3,sea,High
05-01-22,5,0.273,3,sea,High
05-01-23,5,0.273,3,sea,High
05-01-24,5,0.272,3,sea,High
05-01-25,5,0.274,3,sea,High
05-01-26,5,0.271,3,sea,High
05-01-27,5,0.272,3,sea,High
05-01-28,5,0.272,3,sea,High
05-01-29,5,0.269,3,sea,High
05-01-30,5,0.271,3,sea,High
05-01-31,5,0.269,3,sea,High
05-01-32,5,0.267,3,sea,High
05-01-33,5,0.271,3,sea,High
05-01-34,5,0.269,3,sea,High
05-01-35,5,0.269,3,sea,High
05-01-36,5,0.269,3,sea,High
05-01-37,5,0.268,3,sea,High
05-01-38,5,0.267,3,sea,High
05-01-39,5,0.267,3,sea,High
05-01-40,5,0.267,3,sea,High
05-01-41,5,0.268,3,sea,High
