Time,fms,HR,individual,simulation
04-28-56,1,99.950,3,beach
04-28-57,1,100.430,3,beach
04-28-58,1,100.930,3,beach
04-28-59,1,101.430,3,beach
04-29-00,1,101.950,3,beach
04-29-01,1,102.370,3,beach
04-29-02,1,102.800,3,beach
04-29-03,1,103.220,3,beach
04-29-04,1,103.620,3,beach
04-29-05,1,104.020,3,beach
04-29-06,1,104.430,3,beach
04-29-07,1,104.850,3,beach
04-29-08,1,105.270,3,beach
04-29-09,1,105.630,3,beach
04-29-10,1,105.980,3,beach
04-29-11,1,106.280,3,beach
04-29-12,1,106.550,3,beach
04-29-13,1,106.780,3,beach
04-29-14,1,107.020,3,beach
04-29-15,1,107.270,3,beach
04-29-16,1,107.500,3,beach
04-29-17,1,107.770,3,beach
04-29-18,1,108.050,3,beach
04-29-19,1,108.330,3,beach
04-29-20,1,108.630,3,beach
04-29-21,1,108.930,3,beach
04-29-22,1,109.220,3,beach
04-29-23,1,109.450,3,beach
04-29-24,1,109.630,3,beach
04-29-25,1,109.820,3,beach
