Time,fms,HR,individual,simulation
04-14-42,0,74.650,2,sea
04-14-43,0,74.570,2,sea
04-14-44,0,74.520,2,sea
04-14-45,0,74.450,2,sea
04-14-46,0,74.400,2,sea
04-14-47,0,74.400,2,sea
04-14-48,0,74.450,2,sea
04-14-49,0,74.530,2,sea
04-14-50,0,74.620,2,sea
04-14-51,0,74.700,2,sea
04-14-52,0,74.750,2,sea
04-14-53,0,74.780,2,sea
04-14-54,0,74.800,2,sea
04-14-55,0,74.800,2,sea
04-14-56,0,74.780,2,sea
04-14-57,0,74.750,2,sea
04-14-58,0,74.720,2,sea
04-14-59,0,74.670,2,sea
04-15-00,0,74.600,2,sea
04-15-01,0,74.520,2,sea
04-15-02,0,74.430,2,sea
04-15-03,0,74.320,2,sea
04-15-04,0,74.220,2,sea
04-15-05,0,74.170,2,sea
04-15-06,0,74.120,2,sea
04-15-07,0,74.100,2,sea
04-15-08,0,74.080,2,sea
04-15-09,0,74.080,2,sea
04-15-10,0,74.100,2,sea
04-15-11,0,74.130,2,sea
