Time,fms,HR,individual,simulation
05-05-15,0,79.350,14,beach
05-05-16,0,79.370,14,beach
05-05-17,0,79.400,14,beach
05-05-18,0,79.470,14,beach
05-05-19,0,79.520,14,beach
05-05-20,0,79.530,14,beach
05-05-21,0,79.530,14,beach
05-05-22,0,79.530,14,beach
05-05-23,0,79.520,14,beach
05-05-24,0,79.520,14,beach
05-05-25,0,79.520,14,beach
05-05-26,0,79.700,14,beach
05-05-27,0,79.870,14,beach
05-05-28,0,80.120,14,beach
05-05-29,0,80.280,14,beach
05-05-30,0,80.520,14,beach
05-05-31,0,80.700,14,beach
05-05-32,0,80.850,14,beach
05-05-33,0,80.950,14,beach
05-05-34,0,81.020,14,beach
05-05-35,0,81.080,14,beach
05-05-36,0,80.920,14,beach
05-05-37,0,80.780,14,beach
05-05-38,0,80.620,14,beach
05-05-39,0,80.420,14,beach
05-05-40,0,80.230,14,beach
05-05-41,0,79.980,14,beach
05-05-42,0,79.670,14,beach
05-05-43,0,79.300,14,beach
05-05-44,0,78.880,14,beach
