Time,fms,HR,individual,simulation,CSS
12-18-14,2,90.23,1,roller,High
12-18-15,2,90.12,1,roller,High
12-18-16,2,90.02,1,roller,High
12-18-17,2,89.92,1,roller,High
12-18-18,2,89.83,1,roller,High
12-18-19,2,89.75,1,roller,High
12-18-20,2,89.7,1,roller,High
12-18-21,2,89.65,1,roller,High
12-18-22,2,89.6,1,roller,High
12-18-23,2,89.57,1,roller,High
12-18-24,2,89.55,1,roller,High
12-18-25,2,89.52,1,roller,High
12-18-26,2,89.5,1,roller,High
12-18-27,2,89.47,1,roller,High
12-18-28,2,89.43,1,roller,High
12-18-29,2,89.42,1,roller,High
12-18-30,2,89.4,1,roller,High
12-18-31,2,89.4,1,roller,High
12-18-32,2,89.38,1,roller,High
12-18-33,2,89.38,1,roller,High
12-18-34,2,89.38,1,roller,High
12-18-35,2,89.38,1,roller,High
12-18-36,2,89.38,1,roller,High
12-18-37,2,89.37,1,roller,High
12-18-38,2,89.35,1,roller,High
12-18-39,2,89.33,1,roller,High
12-18-40,2,89.32,1,roller,High
12-18-41,2,89.28,1,roller,High
12-18-42,2,89.25,1,roller,High
12-18-43,2,89.22,1,roller,High
