Time,fms,HR,individual,simulation
04-57-28,4,90.150,3,sea
04-57-29,4,90.250,3,sea
04-57-30,4,90.350,3,sea
04-57-31,4,90.470,3,sea
04-57-32,4,90.600,3,sea
04-57-33,4,90.800,3,sea
04-57-34,4,90.950,3,sea
04-57-35,4,91.030,3,sea
04-57-36,4,91.120,3,sea
04-57-37,4,91.200,3,sea
04-57-38,4,91.280,3,sea
04-57-39,4,91.350,3,sea
04-57-40,4,91.400,3,sea
04-57-41,4,91.430,3,sea
04-57-42,4,91.470,3,sea
04-57-43,4,91.480,3,sea
04-57-44,4,91.500,3,sea
04-57-45,4,91.530,3,sea
04-57-46,4,91.570,3,sea
04-57-47,4,91.600,3,sea
04-57-48,4,91.630,3,sea
04-57-49,4,91.670,3,sea
04-57-50,4,91.670,3,sea
04-57-51,4,91.670,3,sea
04-57-52,4,91.650,3,sea
04-57-53,4,91.630,3,sea
04-57-54,4,91.630,3,sea
04-57-55,4,91.630,3,sea
04-57-56,4,91.630,3,sea
04-57-57,4,91.630,3,sea
