Time,fms,HR,individual,simulation
04-58-00,4,91.620,3,sea
04-58-01,4,91.570,3,sea
04-58-02,4,91.530,3,sea
04-58-03,4,91.500,3,sea
04-58-04,4,91.470,3,sea
04-58-05,4,91.470,3,sea
04-58-06,4,91.470,3,sea
04-58-07,4,91.480,3,sea
04-58-08,4,91.500,3,sea
04-58-09,4,91.500,3,sea
04-58-10,4,91.500,3,sea
04-58-11,4,91.500,3,sea
04-58-12,4,91.520,3,sea
04-58-13,4,91.530,3,sea
04-58-14,4,91.550,3,sea
04-58-15,4,91.550,3,sea
04-58-16,4,91.550,3,sea
04-58-17,4,91.570,3,sea
04-58-18,4,91.550,3,sea
04-58-19,4,91.550,3,sea
04-58-20,4,91.570,3,sea
04-58-21,4,91.570,3,sea
04-58-22,4,91.570,3,sea
04-58-23,4,91.570,3,sea
04-58-24,4,91.570,3,sea
04-58-25,4,91.580,3,sea
04-58-26,4,91.600,3,sea
04-58-27,4,91.630,3,sea
04-58-28,4,91.670,3,sea
04-58-29,4,91.700,3,sea
