Time,fms,EDA,individual,simulation
12-35-23,1,1.916,13,walk
12-35-24,1,1.922,13,walk
12-35-25,1,1.914,13,walk
12-35-26,1,1.942,13,walk
12-35-27,1,2.038,13,walk
12-35-28,1,2.016,13,walk
12-35-29,1,1.981,13,walk
12-35-30,1,1.996,13,walk
12-35-31,1,1.973,13,walk
12-35-32,1,1.950,13,walk
12-35-33,1,1.935,13,walk
12-35-34,1,1.931,13,walk
12-35-35,1,1.942,13,walk
12-35-36,1,1.928,13,walk
12-35-37,1,1.907,13,walk
12-35-38,1,1.925,13,walk
12-35-39,1,1.946,13,walk
12-35-40,1,1.928,13,walk
12-35-41,1,1.900,13,walk
12-35-42,1,1.882,13,walk
12-35-43,1,1.893,13,walk
12-35-44,1,1.855,13,walk
12-35-45,1,1.843,13,walk
12-35-46,1,1.850,13,walk
12-35-47,1,1.868,13,walk
12-35-48,1,1.857,13,walk
12-35-49,1,1.868,13,walk
12-35-50,1,1.859,13,walk
12-35-51,1,1.835,13,walk
12-35-52,1,1.853,13,walk
