Time,fms,HR,individual,simulation
04-44-56,1,109.550,3,walk
04-44-57,1,109.550,3,walk
04-44-58,1,109.550,3,walk
04-44-59,1,109.630,3,walk
04-45-00,1,109.670,3,walk
04-45-01,1,109.680,3,walk
04-45-02,1,109.700,3,walk
04-45-03,1,109.720,3,walk
04-45-04,1,109.730,3,walk
04-45-05,1,109.750,3,walk
04-45-06,1,109.750,3,walk
04-45-07,1,109.770,3,walk
04-45-08,1,109.770,3,walk
04-45-09,1,109.780,3,walk
04-45-10,1,109.800,3,walk
04-45-11,1,109.850,3,walk
04-45-12,1,109.880,3,walk
04-45-13,1,109.920,3,walk
04-45-14,1,109.930,3,walk
04-45-15,1,109.900,3,walk
04-45-16,1,109.830,3,walk
04-45-17,1,109.750,3,walk
04-45-18,1,109.680,3,walk
04-45-19,1,109.650,3,walk
04-45-20,1,109.670,3,walk
04-45-21,1,109.700,3,walk
04-45-22,1,109.780,3,walk
04-45-23,1,109.850,3,walk
04-45-24,1,109.920,3,walk
04-45-25,1,109.970,3,walk
