Time,fms,HR,individual,simulation
12-33-22,3,67.780,9,sea
12-33-23,3,67.880,9,sea
12-33-24,3,68.000,9,sea
12-33-25,3,68.150,9,sea
12-33-26,3,68.280,9,sea
12-33-27,3,68.430,9,sea
12-33-28,3,68.600,9,sea
12-33-29,3,68.770,9,sea
12-33-30,3,68.970,9,sea
12-33-31,3,69.150,9,sea
12-33-32,3,69.370,9,sea
12-33-33,3,69.580,9,sea
12-33-34,3,69.800,9,sea
12-33-35,3,70.000,9,sea
12-33-36,3,70.200,9,sea
12-33-37,3,70.380,9,sea
12-33-38,3,70.570,9,sea
12-33-39,3,70.730,9,sea
12-33-40,3,70.880,9,sea
12-33-41,3,71.020,9,sea
12-33-42,3,71.100,9,sea
12-33-43,3,71.170,9,sea
12-33-44,3,71.220,9,sea
12-33-45,3,71.270,9,sea
12-33-46,3,71.280,9,sea
12-33-47,3,71.280,9,sea
12-33-48,3,71.280,9,sea
12-33-49,3,71.280,9,sea
12-33-50,3,71.270,9,sea
12-33-51,3,71.250,9,sea
