Time,fms,EDA,individual,simulation
04-31-21,2,1.892,2,roller
04-31-22,2,1.885,2,roller
04-31-23,2,1.885,2,roller
04-31-24,2,1.884,2,roller
04-31-25,2,1.874,2,roller
04-31-26,2,1.870,2,roller
04-31-27,2,1.868,2,roller
04-31-28,2,1.899,2,roller
04-31-29,2,1.916,2,roller
04-31-30,2,1.912,2,roller
04-31-31,2,1.901,2,roller
04-31-32,2,1.894,2,roller
04-31-33,2,1.887,2,roller
04-31-34,2,1.881,2,roller
04-31-35,2,1.899,2,roller
04-31-36,2,1.922,2,roller
04-31-37,2,2.033,2,roller
04-31-38,2,2.191,2,roller
04-31-39,2,2.190,2,roller
04-31-40,2,2.136,2,roller
04-31-41,2,2.098,2,roller
04-31-42,2,2.076,2,roller
04-31-43,2,2.062,2,roller
04-31-44,2,2.042,2,roller
04-31-45,2,2.035,2,roller
04-31-46,2,2.023,2,roller
04-31-47,2,2.021,2,roller
04-31-48,2,2.006,2,roller
04-31-49,2,1.992,2,roller
04-31-50,2,1.983,2,roller
