Time,fms,EDA,individual,simulation
04-27-37,0,1.882,2,roller
04-27-38,0,1.870,2,roller
04-27-39,0,1.865,2,roller
04-27-40,0,1.838,2,roller
04-27-41,0,1.815,2,roller
04-27-42,0,1.826,2,roller
04-27-43,0,1.852,2,roller
04-27-44,0,1.857,2,roller
04-27-45,0,1.853,2,roller
04-27-46,0,1.849,2,roller
04-27-47,0,1.857,2,roller
04-27-48,0,1.894,2,roller
04-27-49,0,1.912,2,roller
04-27-50,0,1.903,2,roller
04-27-51,0,1.897,2,roller
04-27-52,0,1.894,2,roller
04-27-53,0,1.894,2,roller
04-27-54,0,1.893,2,roller
04-27-55,0,1.896,2,roller
04-27-56,0,1.890,2,roller
04-27-57,0,1.885,2,roller
04-27-58,0,1.880,2,roller
04-27-59,0,1.874,2,roller
04-28-00,0,1.873,2,roller
04-28-01,0,1.866,2,roller
04-28-02,0,1.863,2,roller
04-28-03,0,1.853,2,roller
04-28-04,0,1.855,2,roller
04-28-05,0,1.847,2,roller
04-28-06,0,1.847,2,roller
