Time,fms,HR,individual,simulation
04-28-41,0,71.070,2,roller
04-28-42,0,71.130,2,roller
04-28-43,0,71.230,2,roller
04-28-44,0,71.380,2,roller
04-28-45,0,71.530,2,roller
04-28-46,0,71.700,2,roller
04-28-47,0,71.850,2,roller
04-28-48,0,72.070,2,roller
04-28-49,0,72.270,2,roller
04-28-50,0,72.420,2,roller
04-28-51,0,72.530,2,roller
04-28-52,0,72.620,2,roller
04-28-53,0,72.700,2,roller
04-28-54,0,72.820,2,roller
04-28-55,0,72.920,2,roller
04-28-56,0,73.070,2,roller
04-28-57,0,73.150,2,roller
04-28-58,0,73.250,2,roller
04-28-59,0,73.370,2,roller
04-29-00,0,73.500,2,roller
04-29-01,0,73.650,2,roller
04-29-02,0,73.800,2,roller
04-29-03,0,73.930,2,roller
04-29-04,0,74.070,2,roller
04-29-05,0,74.200,2,roller
04-29-06,0,74.350,2,roller
04-29-07,0,74.500,2,roller
04-29-08,0,74.630,2,roller
04-29-09,0,74.730,2,roller
04-29-10,0,74.820,2,roller
