Time,fms,HR,individual,simulation,CSS
12-49-38,0,91.43,7,walk,Low
12-49-39,0,91.38,7,walk,Low
12-49-40,0,91.33,7,walk,Low
12-49-41,0,91.3,7,walk,Low
12-49-42,0,91.27,7,walk,Low
12-49-43,0,91.18,7,walk,Low
12-49-44,0,91.13,7,walk,Low
12-49-45,0,91.05,7,walk,Low
12-49-46,0,90.95,7,walk,Low
12-49-47,0,90.85,7,walk,Low
12-49-48,0,90.75,7,walk,Low
12-49-49,0,90.67,7,walk,Low
12-49-50,0,90.57,7,walk,Low
12-49-51,0,90.45,7,walk,Low
12-49-52,0,90.33,7,walk,Low
12-49-53,0,90.23,7,walk,Low
12-49-54,0,90.13,7,walk,Low
12-49-55,0,90.02,7,walk,Low
12-49-56,0,89.93,7,walk,Low
12-49-57,0,89.85,7,walk,Low
12-49-58,0,89.78,7,walk,Low
12-49-59,0,89.73,7,walk,Low
12-50-00,0,89.7,7,walk,Low
12-50-01,0,89.68,7,walk,Low
12-50-02,0,89.63,7,walk,Low
12-50-03,0,89.62,7,walk,Low
12-50-04,0,89.62,7,walk,Low
12-50-05,0,89.6,7,walk,Low
12-50-06,0,89.58,7,walk,Low
12-50-07,0,89.57,7,walk,Low
