Time,fms,EDA,individual,simulation
08-12-02,0,0.486,11,room
08-12-03,0,0.487,11,room
08-12-04,0,0.486,11,room
08-12-05,0,0.489,11,room
08-12-06,0,0.485,11,room
08-12-07,0,0.489,11,room
08-12-08,0,0.486,11,room
08-12-09,0,0.485,11,room
08-12-10,0,0.485,11,room
08-12-11,0,0.486,11,room
08-12-12,0,0.486,11,room
08-12-13,0,0.483,11,room
08-12-14,0,0.483,11,room
08-12-15,0,0.482,11,room
08-12-16,0,0.481,11,room
08-12-17,0,0.484,11,room
08-12-18,0,0.482,11,room
08-12-19,0,0.485,11,room
08-12-20,0,0.483,11,room
08-12-21,0,0.485,11,room
08-12-22,0,0.483,11,room
08-12-23,0,0.484,11,room
08-12-24,0,0.483,11,room
08-12-25,0,0.482,11,room
08-12-26,0,0.482,11,room
08-12-27,0,0.484,11,room
08-12-28,0,0.482,11,room
08-12-29,0,0.483,11,room
08-12-30,0,0.481,11,room
08-12-31,0,0.486,11,room
