Time,fms,EDA,individual,simulation
12-15-34,0,10.542,1,roller
12-15-35,0,10.540,1,roller
12-15-36,0,10.537,1,roller
12-15-37,0,10.521,1,roller
12-15-38,0,10.516,1,roller
12-15-39,0,10.522,1,roller
12-15-40,0,10.501,1,roller
12-15-41,0,10.500,1,roller
12-15-42,0,10.495,1,roller
12-15-43,0,10.485,1,roller
12-15-44,0,10.491,1,roller
12-15-45,0,10.482,1,roller
12-15-46,0,10.489,1,roller
12-15-47,0,10.485,1,roller
12-15-48,0,10.463,1,roller
12-15-49,0,10.467,1,roller
12-15-50,0,10.459,1,roller
12-15-51,0,10.457,1,roller
12-15-52,0,10.456,1,roller
12-15-53,0,10.443,1,roller
12-15-54,0,10.456,1,roller
12-15-55,0,10.442,1,roller
12-15-56,0,10.429,1,roller
12-15-57,0,10.407,1,roller
12-15-58,0,10.390,1,roller
12-15-59,0,10.398,1,roller
12-16-00,0,10.396,1,roller
12-16-01,0,10.389,1,roller
12-16-02,0,10.384,1,roller
12-16-03,0,10.382,1,roller
