Time,fms,HR,individual,simulation
12-32-11,1,92.150,13,walk
12-32-12,1,92.150,13,walk
12-32-13,1,92.170,13,walk
12-32-14,1,92.180,13,walk
12-32-15,1,92.180,13,walk
12-32-16,1,92.200,13,walk
12-32-17,1,92.230,13,walk
12-32-18,1,92.230,13,walk
12-32-19,1,92.220,13,walk
12-32-20,1,92.200,13,walk
12-32-21,1,92.170,13,walk
12-32-22,1,92.150,13,walk
12-32-23,1,92.170,13,walk
12-32-24,1,92.180,13,walk
12-32-25,1,92.170,13,walk
12-32-26,1,92.150,13,walk
12-32-27,1,92.150,13,walk
12-32-28,1,92.150,13,walk
12-32-29,1,92.150,13,walk
12-32-30,1,92.150,13,walk
12-32-31,1,92.170,13,walk
12-32-32,1,92.250,13,walk
12-32-33,1,92.320,13,walk
12-32-34,1,92.380,13,walk
12-32-35,1,92.450,13,walk
12-32-36,1,92.530,13,walk
12-32-37,1,92.620,13,walk
12-32-38,1,92.720,13,walk
12-32-39,1,92.800,13,walk
12-32-40,1,92.880,13,walk
