Time,fms,HR,individual,simulation
04-30-17,1,75.050,2,roller
04-30-18,1,75.120,2,roller
04-30-19,1,75.200,2,roller
04-30-20,1,75.300,2,roller
04-30-21,1,75.380,2,roller
04-30-22,1,75.480,2,roller
04-30-23,1,75.550,2,roller
04-30-24,1,75.580,2,roller
04-30-25,1,75.580,2,roller
04-30-26,1,75.580,2,roller
04-30-27,1,75.550,2,roller
04-30-28,1,75.420,2,roller
04-30-29,1,75.270,2,roller
04-30-30,1,75.120,2,roller
04-30-31,1,74.970,2,roller
04-30-32,1,74.820,2,roller
04-30-33,1,74.670,2,roller
04-30-34,1,74.500,2,roller
04-30-35,1,74.330,2,roller
04-30-36,1,74.220,2,roller
04-30-37,1,74.050,2,roller
04-30-38,1,73.880,2,roller
04-30-39,1,73.700,2,roller
04-30-40,1,73.570,2,roller
04-30-41,1,73.430,2,roller
04-30-42,1,73.300,2,roller
04-30-43,1,73.220,2,roller
04-30-44,1,73.180,2,roller
04-30-45,1,73.150,2,roller
04-30-46,1,73.200,2,roller
