Time,fms,HR,individual,simulation
12-15-02,1,89.350,1,roller
12-15-03,1,89.370,1,roller
12-15-04,1,89.380,1,roller
12-15-05,1,89.400,1,roller
12-15-06,1,89.420,1,roller
12-15-07,1,89.420,1,roller
12-15-08,1,89.420,1,roller
12-15-09,1,89.430,1,roller
12-15-10,1,89.480,1,roller
12-15-11,1,89.530,1,roller
12-15-12,1,89.570,1,roller
12-15-13,1,89.600,1,roller
12-15-14,1,89.630,1,roller
12-15-15,1,89.670,1,roller
12-15-16,1,89.680,1,roller
12-15-17,1,89.720,1,roller
12-15-18,1,89.730,1,roller
12-15-19,1,89.770,1,roller
12-15-20,1,89.800,1,roller
12-15-21,1,89.830,1,roller
12-15-22,1,89.880,1,roller
12-15-23,1,89.930,1,roller
12-15-24,1,89.980,1,roller
12-15-25,1,90.030,1,roller
12-15-26,1,90.080,1,roller
12-15-27,1,90.120,1,roller
12-15-28,1,90.130,1,roller
12-15-29,1,90.130,1,roller
12-15-30,1,90.130,1,roller
12-15-31,1,90.150,1,roller
