Time,fms,EDA,individual,simulation
04-20-02,1,1.860,2,sea
04-20-03,1,1.862,2,sea
04-20-04,1,1.853,2,sea
04-20-05,1,1.851,2,sea
04-20-06,1,1.848,2,sea
04-20-07,1,1.840,2,sea
04-20-08,1,1.841,2,sea
04-20-09,1,1.839,2,sea
04-20-10,1,1.832,2,sea
04-20-11,1,1.830,2,sea
04-20-12,1,1.828,2,sea
04-20-13,1,1.824,2,sea
04-20-14,1,1.825,2,sea
04-20-15,1,1.818,2,sea
04-20-16,1,1.814,2,sea
04-20-17,1,1.813,2,sea
04-20-18,1,1.810,2,sea
04-20-19,1,1.805,2,sea
04-20-20,1,1.805,2,sea
04-20-21,1,1.808,2,sea
04-20-22,1,1.838,2,sea
04-20-23,1,1.867,2,sea
04-20-24,1,1.866,2,sea
04-20-25,1,1.856,2,sea
04-20-26,1,1.841,2,sea
04-20-27,1,1.836,2,sea
04-20-28,1,1.834,2,sea
04-20-29,1,1.824,2,sea
04-20-30,1,1.820,2,sea
04-20-31,1,1.819,2,sea
