Time,fms,EDA,individual,simulation,CSS
12-16-20,2,0.917,7,sea,High
12-16-21,2,0.982,7,sea,High
12-16-22,2,0.989,7,sea,High
12-16-23,2,1.001,7,sea,High
12-16-24,2,0.947,7,sea,High
12-16-25,2,0.915,7,sea,High
12-16-26,2,0.923,7,sea,High
12-16-27,2,0.94,7,sea,High
12-16-28,2,0.983,7,sea,High
12-16-29,2,0.968,7,sea,High
12-16-30,2,1.044,7,sea,High
12-16-31,2,1.099,7,sea,High
12-16-32,2,1.063,7,sea,High
12-16-33,2,1.071,7,sea,High
12-16-34,2,1.116,7,sea,High
12-16-35,2,1.093,7,sea,High
12-16-36,2,1.12,7,sea,High
12-16-37,2,1.136,7,sea,High
12-16-38,2,1.153,7,sea,High
12-16-39,2,1.137,7,sea,High
12-16-40,2,1.167,7,sea,High
12-16-41,2,1.168,7,sea,High
12-16-42,2,1.131,7,sea,High
12-16-43,2,1.166,7,sea,High
12-16-44,2,1.211,7,sea,High
12-16-45,2,1.195,7,sea,High
12-16-46,2,1.147,7,sea,High
12-16-47,2,1.119,7,sea,High
12-16-48,2,1.157,7,sea,High
12-16-49,2,1.152,7,sea,High
