Time,fms,EDA,individual,simulation,CSS
12-15-48,3,0.452,7,sea,High
12-15-49,3,0.453,7,sea,High
12-15-50,3,0.459,7,sea,High
12-15-51,3,0.45,7,sea,High
12-15-52,3,0.5,7,sea,High
12-15-53,3,0.585,7,sea,High
12-15-54,3,0.645,7,sea,High
12-15-55,3,0.636,7,sea,High
12-15-56,3,0.605,7,sea,High
12-15-57,3,0.636,7,sea,High
12-15-58,3,0.711,7,sea,High
12-15-59,3,0.704,7,sea,High
12-16-00,3,0.692,7,sea,High
12-16-01,3,0.754,7,sea,High
12-16-02,3,0.789,7,sea,High
12-16-03,3,0.799,7,sea,High
12-16-04,3,0.819,7,sea,High
12-16-05,3,0.825,7,sea,High
12-16-06,3,0.858,7,sea,High
12-16-07,3,0.904,7,sea,High
12-16-08,3,0.912,7,sea,High
12-16-09,3,0.877,7,sea,High
12-16-10,3,0.83,7,sea,High
12-16-11,3,0.869,7,sea,High
12-16-12,3,0.931,7,sea,High
12-16-13,3,0.954,7,sea,High
12-16-14,3,0.984,7,sea,High
12-16-15,3,0.983,7,sea,High
12-16-16,3,0.946,7,sea,High
12-16-17,3,0.975,7,sea,High
