Time,fms,HR,individual,simulation,CSS
08-17-55,0,77.67,11,room,Low
08-17-56,0,77.53,11,room,Low
08-17-57,0,77.4,11,room,Low
08-17-58,0,77.25,11,room,Low
08-17-59,0,77.07,11,room,Low
08-18-00,0,76.9,11,room,Low
08-18-01,0,76.8,11,room,Low
08-18-02,0,76.7,11,room,Low
08-18-03,0,76.6,11,room,Low
08-18-04,0,76.48,11,room,Low
08-18-05,0,76.47,11,room,Low
08-18-06,0,76.47,11,room,Low
08-18-07,0,76.43,11,room,Low
08-18-08,0,76.37,11,room,Low
08-18-09,0,76.28,11,room,Low
08-18-10,0,76.2,11,room,Low
08-18-11,0,76.1,11,room,Low
08-18-12,0,76.0,11,room,Low
08-18-13,0,75.92,11,room,Low
08-18-14,0,75.85,11,room,Low
08-18-15,0,75.82,11,room,Low
08-18-16,0,75.82,11,room,Low
08-18-17,0,75.82,11,room,Low
08-18-18,0,75.83,11,room,Low
08-18-19,0,75.87,11,room,Low
08-18-20,0,75.88,11,room,Low
08-18-21,0,75.9,11,room,Low
08-18-22,0,75.9,11,room,Low
08-18-23,0,75.9,11,room,Low
08-18-24,0,75.88,11,room,Low
