Time,fms,EDA,individual,simulation
07-46-14,5.000,0.564,11,roller
07-46-15,5.000,0.566,11,roller
07-46-16,5.000,0.568,11,roller
07-46-17,5.000,0.571,11,roller
07-46-18,5.000,0.572,11,roller
07-46-19,5.000,0.564,11,roller
07-46-20,5.000,0.560,11,roller
07-46-21,5.000,0.557,11,roller
07-46-22,5.000,0.558,11,roller
07-46-23,5.000,0.558,11,roller
07-46-24,5.000,0.561,11,roller
07-46-25,5.000,0.557,11,roller
07-46-26,5.000,0.561,11,roller
07-46-27,5.000,0.554,11,roller
07-46-28,5.000,0.558,11,roller
07-46-29,5.000,0.553,11,roller
07-46-30,5.000,0.555,11,roller
07-46-31,5.000,0.552,11,roller
07-46-32,5.000,0.553,11,roller
07-46-33,5.000,0.558,11,roller
07-46-34,5.000,0.601,11,roller
07-46-35,5.000,0.602,11,roller
07-46-36,5.000,0.590,11,roller
07-46-37,5.000,0.582,11,roller
07-46-38,5.000,0.581,11,roller
07-46-39,5.000,0.590,11,roller
07-46-40,5.000,0.586,11,roller
07-46-41,5.000,0.588,11,roller
07-46-42,5.000,0.587,11,roller
07-46-43,5.000,0.586,11,roller
