Time,fms,HR,individual,simulation
12-12-54,3,84.680,1,roller
12-12-55,3,84.720,1,roller
12-12-56,3,84.770,1,roller
12-12-57,3,84.820,1,roller
12-12-58,3,84.880,1,roller
12-12-59,3,84.970,1,roller
12-13-00,3,85.050,1,roller
12-13-01,3,85.170,1,roller
12-13-02,3,85.280,1,roller
12-13-03,3,85.420,1,roller
12-13-04,3,85.650,1,roller
12-13-05,3,85.800,1,roller
12-13-06,3,85.950,1,roller
12-13-07,3,86.050,1,roller
12-13-08,3,86.100,1,roller
12-13-09,3,86.120,1,roller
12-13-10,3,86.080,1,roller
12-13-11,3,86.070,1,roller
12-13-12,3,86.030,1,roller
12-13-13,3,86.000,1,roller
12-13-14,3,85.980,1,roller
12-13-15,3,85.970,1,roller
12-13-16,3,86.000,1,roller
12-13-17,3,86.050,1,roller
12-13-18,3,86.120,1,roller
12-13-19,3,86.200,1,roller
12-13-20,3,86.270,1,roller
12-13-21,3,86.330,1,roller
12-13-22,3,86.380,1,roller
12-13-23,3,86.400,1,roller
