Time,fms,HR,individual,simulation
04-47-01,1,112.100,3,walk
04-47-02,1,112.100,3,walk
04-47-03,1,112.080,3,walk
04-47-04,1,112.030,3,walk
04-47-05,1,111.950,3,walk
04-47-06,1,111.830,3,walk
04-47-07,1,111.680,3,walk
04-47-08,1,111.530,3,walk
04-47-09,1,111.370,3,walk
04-47-10,1,111.220,3,walk
04-47-11,1,111.080,3,walk
04-47-12,1,110.970,3,walk
04-47-13,1,110.880,3,walk
04-47-14,1,110.830,3,walk
04-47-15,1,110.800,3,walk
04-47-16,1,110.780,3,walk
04-47-17,1,110.780,3,walk
04-47-18,1,110.780,3,walk
04-47-19,1,110.770,3,walk
04-47-20,1,110.750,3,walk
04-47-21,1,110.730,3,walk
04-47-22,1,110.700,3,walk
04-47-23,1,110.630,3,walk
04-47-24,1,110.550,3,walk
04-47-25,1,110.420,3,walk
04-47-26,1,110.270,3,walk
04-47-27,1,110.080,3,walk
04-47-28,1,109.900,3,walk
04-47-29,1,109.700,3,walk
04-47-30,1,109.500,3,walk
