Time,fms,EDA,individual,simulation,CSS
12-41-58,0,5.346,12,walk,Low
12-41-59,0,5.337,12,walk,Low
12-42-00,0,5.253,12,walk,Low
12-42-01,0,5.008,12,walk,Low
12-42-02,0,4.918,12,walk,Low
12-42-03,0,4.893,12,walk,Low
12-42-04,0,4.818,12,walk,Low
12-42-05,0,4.751,12,walk,Low
12-42-06,0,4.711,12,walk,Low
12-42-07,0,4.684,12,walk,Low
12-42-08,0,4.654,12,walk,Low
12-42-09,0,4.634,12,walk,Low
12-42-10,0,4.622,12,walk,Low
12-42-11,0,4.595,12,walk,Low
12-42-12,0,4.556,12,walk,Low
12-42-13,0,4.526,12,walk,Low
12-42-14,0,4.506,12,walk,Low
12-42-15,0,4.488,12,walk,Low
12-42-16,0,4.394,12,walk,Low
12-42-17,0,4.234,12,walk,Low
12-42-18,0,4.24,12,walk,Low
12-42-19,0,4.301,12,walk,Low
12-42-20,0,4.225,12,walk,Low
12-42-21,0,4.18,12,walk,Low
12-42-22,0,4.12,12,walk,Low
12-42-23,0,4.083,12,walk,Low
12-42-24,0,4.055,12,walk,Low
12-42-25,0,4.052,12,walk,Low
12-42-26,0,4.034,12,walk,Low
12-42-27,0,4.016,12,walk,Low
