Time,fms,HR,individual,simulation,CSS
12-16-07,0,76.07,9,walk,Low
12-16-08,0,76.15,9,walk,Low
12-16-09,0,76.25,9,walk,Low
12-16-10,0,76.4,9,walk,Low
12-16-11,0,76.62,9,walk,Low
12-16-12,0,76.83,9,walk,Low
12-16-13,0,77.02,9,walk,Low
12-16-14,0,77.22,9,walk,Low
12-16-15,0,77.42,9,walk,Low
12-16-16,0,77.6,9,walk,Low
12-16-17,0,77.77,9,walk,Low
12-16-18,0,77.9,9,walk,Low
12-16-19,0,77.98,9,walk,Low
12-16-20,0,78.03,9,walk,Low
12-16-21,0,78.18,9,walk,Low
12-16-22,0,78.37,9,walk,Low
12-16-23,0,78.57,9,walk,Low
12-16-24,0,78.77,9,walk,Low
12-16-25,0,78.95,9,walk,Low
12-16-26,0,79.02,9,walk,Low
12-16-27,0,79.08,9,walk,Low
12-16-28,0,79.08,9,walk,Low
12-16-29,0,79.1,9,walk,Low
12-16-30,0,79.1,9,walk,Low
12-16-31,0,79.12,9,walk,Low
12-16-32,0,79.12,9,walk,Low
12-16-33,0,79.1,9,walk,Low
12-16-34,0,79.1,9,walk,Low
12-16-35,0,79.17,9,walk,Low
12-16-36,0,79.28,9,walk,Low
