Time,fms,HR,individual,simulation,CSS
12-13-59,0,77.6,9,walk,Low
12-14-00,0,77.58,9,walk,Low
12-14-01,0,77.52,9,walk,Low
12-14-02,0,77.4,9,walk,Low
12-14-03,0,77.3,9,walk,Low
12-14-04,0,77.17,9,walk,Low
12-14-05,0,77.0,9,walk,Low
12-14-06,0,76.93,9,walk,Low
12-14-07,0,76.85,9,walk,Low
12-14-08,0,76.78,9,walk,Low
12-14-09,0,76.72,9,walk,Low
12-14-10,0,76.7,9,walk,Low
12-14-11,0,76.67,9,walk,Low
12-14-12,0,76.65,9,walk,Low
12-14-13,0,76.65,9,walk,Low
12-14-14,0,76.63,9,walk,Low
12-14-15,0,76.62,9,walk,Low
12-14-16,0,76.6,9,walk,Low
12-14-17,0,76.62,9,walk,Low
12-14-18,0,76.62,9,walk,Low
12-14-19,0,76.62,9,walk,Low
12-14-20,0,76.62,9,walk,Low
12-14-21,0,76.65,9,walk,Low
12-14-22,0,76.68,9,walk,Low
12-14-23,0,76.7,9,walk,Low
12-14-24,0,76.72,9,walk,Low
12-14-25,0,76.73,9,walk,Low
12-14-26,0,76.73,9,walk,Low
12-14-27,0,76.73,9,walk,Low
12-14-28,0,76.73,9,walk,Low
