Time,fms,EDA,individual,simulation
12-03-18,5,2.315,9,roller
12-03-19,5,2.314,9,roller
12-03-20,5,2.312,9,roller
12-03-21,5,2.310,9,roller
12-03-22,5,2.313,9,roller
12-03-23,5,2.313,9,roller
12-03-24,5,2.311,9,roller
12-03-25,5,2.308,9,roller
12-03-26,5,2.306,9,roller
12-03-27,5,2.306,9,roller
12-03-28,5,2.306,9,roller
12-03-29,5,2.305,9,roller
12-03-30,5,2.303,9,roller
12-03-31,5,2.300,9,roller
12-03-32,5,2.299,9,roller
12-03-33,5,2.305,9,roller
12-03-34,5,2.301,9,roller
12-03-35,5,2.299,9,roller
12-03-36,5,2.300,9,roller
12-03-37,5,2.299,9,roller
12-03-38,5,2.298,9,roller
12-03-39,5,2.296,9,roller
12-03-40,5,2.294,9,roller
12-03-41,5,2.293,9,roller
12-03-42,5,2.291,9,roller
12-03-43,5,2.290,9,roller
12-03-44,5,2.292,9,roller
12-03-45,5,2.290,9,roller
12-03-46,5,2.292,9,roller
12-03-47,5,2.290,9,roller
