Time,fms,EDA,individual,simulation,CSS
04-16-18,1,1.854,2,sea,Mid
04-16-19,1,1.846,2,sea,Mid
04-16-20,1,1.844,2,sea,Mid
04-16-21,1,1.841,2,sea,Mid
04-16-22,1,1.836,2,sea,Mid
04-16-23,1,1.835,2,sea,Mid
04-16-24,1,1.835,2,sea,Mid
04-16-25,1,1.83,2,sea,Mid
04-16-26,1,1.826,2,sea,Mid
04-16-27,1,1.828,2,sea,Mid
04-16-28,1,1.829,2,sea,Mid
04-16-29,1,1.834,2,sea,Mid
04-16-30,1,1.829,2,sea,Mid
04-16-31,1,1.825,2,sea,Mid
04-16-32,1,1.821,2,sea,Mid
04-16-33,1,1.818,2,sea,Mid
04-16-34,1,1.814,2,sea,Mid
04-16-35,1,1.813,2,sea,Mid
04-16-36,1,1.812,2,sea,Mid
04-16-37,1,1.808,2,sea,Mid
04-16-38,1,1.808,2,sea,Mid
04-16-39,1,1.803,2,sea,Mid
04-16-40,1,1.799,2,sea,Mid
04-16-41,1,1.8,2,sea,Mid
04-16-42,1,1.793,2,sea,Mid
04-16-43,1,1.794,2,sea,Mid
04-16-44,1,1.792,2,sea,Mid
04-16-45,1,1.794,2,sea,Mid
04-16-46,1,1.788,2,sea,Mid
04-16-47,1,1.789,2,sea,Mid
