Time,fms,EDA,individual,simulation,CSS
04-19-30,1,1.918,2,sea,Mid
04-19-31,1,1.914,2,sea,Mid
04-19-32,1,1.91,2,sea,Mid
04-19-33,1,1.909,2,sea,Mid
04-19-34,1,1.904,2,sea,Mid
04-19-35,1,1.904,2,sea,Mid
04-19-36,1,1.9,2,sea,Mid
04-19-37,1,1.899,2,sea,Mid
04-19-38,1,1.89,2,sea,Mid
04-19-39,1,1.889,2,sea,Mid
04-19-40,1,1.884,2,sea,Mid
04-19-41,1,1.881,2,sea,Mid
04-19-42,1,1.876,2,sea,Mid
04-19-43,1,1.872,2,sea,Mid
04-19-44,1,1.892,2,sea,Mid
04-19-45,1,1.922,2,sea,Mid
04-19-46,1,1.925,2,sea,Mid
04-19-47,1,1.92,2,sea,Mid
04-19-48,1,1.903,2,sea,Mid
04-19-49,1,1.895,2,sea,Mid
04-19-50,1,1.893,2,sea,Mid
04-19-51,1,1.885,2,sea,Mid
04-19-52,1,1.882,2,sea,Mid
04-19-53,1,1.879,2,sea,Mid
04-19-54,1,1.871,2,sea,Mid
04-19-55,1,1.872,2,sea,Mid
04-19-56,1,1.866,2,sea,Mid
04-19-57,1,1.863,2,sea,Mid
04-19-58,1,1.859,2,sea,Mid
04-19-59,1,1.854,2,sea,Mid
