Time,fms,EDA,individual,simulation,CSS
04-17-22,1,1.754,2,sea,Mid
04-17-23,1,1.752,2,sea,Mid
04-17-24,1,1.746,2,sea,Mid
04-17-25,1,1.745,2,sea,Mid
04-17-26,1,1.743,2,sea,Mid
04-17-27,1,1.74,2,sea,Mid
04-17-28,1,1.742,2,sea,Mid
04-17-29,1,1.757,2,sea,Mid
04-17-30,1,1.761,2,sea,Mid
04-17-31,1,1.754,2,sea,Mid
04-17-32,1,1.751,2,sea,Mid
04-17-33,1,1.763,2,sea,Mid
04-17-34,1,1.773,2,sea,Mid
04-17-35,1,1.77,2,sea,Mid
04-17-36,1,1.764,2,sea,Mid
04-17-37,1,1.755,2,sea,Mid
04-17-38,1,1.753,2,sea,Mid
04-17-39,1,1.75,2,sea,Mid
04-17-40,1,1.746,2,sea,Mid
04-17-41,1,1.756,2,sea,Mid
04-17-42,1,1.766,2,sea,Mid
04-17-43,1,1.758,2,sea,Mid
04-17-44,1,1.753,2,sea,Mid
04-17-45,1,1.751,2,sea,Mid
04-17-46,1,1.74,2,sea,Mid
04-17-47,1,1.741,2,sea,Mid
04-17-48,1,1.75,2,sea,Mid
04-17-49,1,1.753,2,sea,Mid
04-17-50,1,1.748,2,sea,Mid
04-17-51,1,1.778,2,sea,Mid
