Time,fms,HR,individual,simulation,CSS
04-36-40,2,98.52,8,sea,High
04-36-41,2,98.53,8,sea,High
04-36-42,2,98.53,8,sea,High
04-36-43,2,98.53,8,sea,High
04-36-44,2,98.55,8,sea,High
04-36-45,2,98.57,8,sea,High
04-36-46,2,98.6,8,sea,High
04-36-47,2,98.63,8,sea,High
04-36-48,2,98.67,8,sea,High
04-36-49,2,98.7,8,sea,High
04-36-50,2,98.73,8,sea,High
04-36-51,2,98.75,8,sea,High
04-36-52,2,98.78,8,sea,High
04-36-53,2,98.8,8,sea,High
04-36-54,2,98.82,8,sea,High
04-36-55,2,98.83,8,sea,High
04-36-56,2,98.82,8,sea,High
04-36-57,2,98.8,8,sea,High
04-36-58,2,98.78,8,sea,High
04-36-59,2,98.75,8,sea,High
04-37-00,2,98.7,8,sea,High
04-37-01,2,98.65,8,sea,High
04-37-02,2,98.6,8,sea,High
04-37-03,2,98.55,8,sea,High
04-37-04,2,98.52,8,sea,High
04-37-05,2,98.48,8,sea,High
04-37-06,2,98.45,8,sea,High
04-37-07,2,98.43,8,sea,High
04-37-08,2,98.43,8,sea,High
04-37-09,2,98.43,8,sea,High
