Time,fms,HR,individual,simulation,CSS
04-39-20,2,100.33,8,sea,High
04-39-21,2,100.33,8,sea,High
04-39-22,2,100.32,8,sea,High
04-39-23,2,100.28,8,sea,High
04-39-24,2,100.25,8,sea,High
04-39-25,2,100.23,8,sea,High
04-39-26,2,100.22,8,sea,High
04-39-27,2,100.2,8,sea,High
04-39-28,2,100.2,8,sea,High
04-39-29,2,100.18,8,sea,High
04-39-30,2,100.17,8,sea,High
04-39-31,2,100.17,8,sea,High
04-39-32,2,100.15,8,sea,High
04-39-33,2,100.13,8,sea,High
04-39-34,2,100.13,8,sea,High
04-39-35,2,100.13,8,sea,High
04-39-36,2,100.15,8,sea,High
04-39-37,2,100.17,8,sea,High
04-39-38,2,100.18,8,sea,High
04-39-39,2,100.18,8,sea,High
04-39-40,2,100.18,8,sea,High
04-39-41,2,100.17,8,sea,High
04-39-42,2,100.13,8,sea,High
04-39-43,2,100.1,8,sea,High
04-39-44,2,100.07,8,sea,High
04-39-45,2,100.02,8,sea,High
04-39-46,2,99.97,8,sea,High
04-39-47,2,99.92,8,sea,High
04-39-48,2,99.87,8,sea,High
04-39-49,2,99.83,8,sea,High
