Time,fms,EDA,individual,simulation
11-49-20,0,4.950,9,beach
11-49-21,0,4.916,9,beach
11-49-22,0,5.211,9,beach
11-49-23,0,5.626,9,beach
11-49-24,0,5.291,9,beach
11-49-25,0,5.160,9,beach
11-49-26,0,4.999,9,beach
11-49-27,0,4.893,9,beach
11-49-28,0,4.862,9,beach
11-49-29,0,4.798,9,beach
11-49-30,0,4.756,9,beach
11-49-31,0,4.718,9,beach
11-49-32,0,4.690,9,beach
11-49-33,0,4.682,9,beach
11-49-34,0,4.736,9,beach
11-49-35,0,4.709,9,beach
11-49-36,0,4.654,9,beach
11-49-37,0,4.626,9,beach
11-49-38,0,4.623,9,beach
11-49-39,0,4.609,9,beach
11-49-40,0,4.597,9,beach
11-49-41,0,4.612,9,beach
11-49-42,0,4.621,9,beach
11-49-43,0,4.590,9,beach
11-49-44,0,4.513,9,beach
11-49-45,0,4.516,9,beach
11-49-46,0,5.064,9,beach
11-49-47,0,5.891,9,beach
11-49-48,0,5.825,9,beach
11-49-49,0,5.363,9,beach
