Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-39-40,0.875,1,1.0,0.953,5.494,5.141,0.706,0.34,0.71,0.44,-0.017,0.005,-0.024,0.065,-0.228,0.971,-53.373,2.516,77.06,0.995,-0.09,-0.048,27.651,6.028,-20.005,-37.164,4.331,-26.244,-0.068,-0.21,0.975,-0.058,-0.235,0.97,,4,beach,Mid
04-39-41,1.045,1,1.0,1.0,5.256,4.83,0.662,0.314,0.656,0.408,0.0,0.006,-0.023,-0.037,-0.152,0.987,-53.355,2.513,77.0,0.996,-0.056,-0.069,28.489,6.654,-21.31,-36.241,4.924,-26.418,0.032,-0.139,0.989,0.051,-0.166,0.984,,4,beach,Mid
04-39-42,0.725,1,0.798,0.85,3.764,3.275,0.675,0.322,0.661,0.399,-0.006,0.005,-0.019,-0.016,-0.07,0.979,-42.148,1.987,60.862,0.543,-0.034,-0.068,27.892,6.363,-19.297,-36.334,5.293,-27.371,0.019,-0.049,0.732,0.008,-0.079,0.729,,4,beach,Mid
04-39-43,1.641,1,0.822,0.882,4.549,3.813,0.659,0.286,0.641,0.386,-0.005,0.006,-0.022,-0.03,-0.038,0.997,-48.694,2.288,70.537,-0.018,-0.071,-0.829,28.414,6.943,-20.536,-35.999,5.197,-26.286,0.028,-0.027,0.915,0.057,-0.045,0.871,,4,beach,Mid
04-39-44,2.178,1,0.815,0.916,4.691,4.54,0.709,0.271,0.704,0.369,-0.007,0.006,-0.023,0.052,0.001,0.997,-50.708,2.377,73.491,0.02,-0.058,-0.907,27.631,6.936,-20.782,-36.972,5.365,-26.507,-0.06,0.01,0.906,-0.045,-0.013,0.951,,4,beach,Mid
04-39-45,3.373,1,0.495,0.634,2.538,2.329,0.663,0.33,0.671,0.428,-0.006,0.004,-0.015,0.065,-0.008,0.987,-32.326,1.511,46.868,-0.062,-0.095,-0.173,28.278,6.724,-21.609,-36.743,5.688,-27.265,-0.058,-0.004,0.554,-0.058,-0.025,0.551,,4,beach,Mid
04-39-46,1.449,1,0.961,0.997,4.863,4.551,0.702,0.277,0.693,0.37,-0.009,0.006,-0.024,0.014,-0.015,0.99,-53.129,2.486,76.982,0.941,-0.177,-0.269,27.666,6.777,-20.92,-36.915,5.231,-26.647,-0.026,0.003,0.989,-0.01,-0.03,0.989,,4,beach,Mid
04-39-47,1.249,1,0.943,0.788,5.0,4.803,0.737,0.375,0.722,0.468,-0.013,0.005,-0.025,0.109,-0.285,0.941,-53.248,2.475,76.922,0.815,-0.524,-0.117,27.098,5.428,-20.582,-37.222,4.065,-26.874,-0.125,-0.269,0.943,-0.099,-0.295,0.939,,4,beach,Mid
04-39-48,1.134,1,0.958,0.81,4.738,4.329,0.713,0.385,0.696,0.476,-0.003,0.005,-0.024,0.058,-0.3,0.951,-52.352,2.457,76.777,0.738,-0.656,-0.139,27.543,5.254,-20.723,-36.914,3.926,-26.966,-0.078,-0.29,0.953,-0.031,-0.31,0.949,,4,beach,Mid
04-39-49,1.508,1,0.728,0.814,3.386,3.108,0.767,0.308,0.755,0.406,-0.003,0.004,-0.017,0.156,-0.044,0.976,-37.56,1.803,55.735,-0.343,-0.202,-0.164,26.259,6.649,-20.803,-37.815,4.897,-27.341,-0.153,-0.037,0.706,-0.156,-0.047,0.704,,4,beach,Mid
