Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-53-40,1.026,1,0.371,0.65,2.534,4.65,0.249,0.357,0.39,0.69,-0.011,-0.001,-0.027,-0.121,-0.216,0.966,-47.939,3.961,48.646,0.969,0.244,-0.03,36.376,2.945,-31.771,-28.715,-3.443,-25.12,0.086,-0.137,0.569,0.128,-0.23,0.961,,4,walk,Mid
04-53-41,0.684,1,0.658,0.782,4.035,4.535,0.406,0.556,0.301,0.669,0.002,-0.001,-0.025,-0.152,-0.289,0.935,-42.605,3.521,43.165,0.872,0.053,0.124,35.959,3.014,-31.416,-28.061,-3.974,-25.178,0.107,-0.238,0.77,0.189,-0.319,0.846,,4,walk,Mid
04-53-42,1.8,1,0.963,1.0,4.897,4.45,0.417,0.46,0.39,0.638,-0.009,-0.001,-0.026,-0.101,-0.042,0.985,-47.951,3.96,48.604,0.919,0.343,-0.016,35.612,3.616,-29.995,-28.602,-3.107,-24.151,0.082,-0.024,0.989,0.113,-0.045,0.983,,4,walk,Mid
04-53-43,2.379,1,1.0,0.983,4.532,4.36,0.423,0.493,0.408,0.666,0.011,0.0,-0.027,-0.07,-0.09,0.992,-47.965,3.984,48.609,0.817,0.575,-0.03,35.53,2.727,-29.025,-29.01,-3.679,-24.295,0.066,-0.091,0.992,0.085,-0.096,0.991,,4,walk,Mid
04-53-44,2.337,1,0.851,0.846,4.606,3.967,0.342,0.487,0.373,0.684,0.019,0.001,-0.026,-0.133,-0.195,0.961,-44.51,3.7,45.058,0.792,0.44,0.06,36.103,2.258,-29.661,-28.234,-3.949,-24.632,0.134,-0.193,0.89,0.137,-0.179,0.818,,4,walk,Mid
04-53-45,0.696,1,0.671,0.724,3.104,3.362,0.306,0.452,0.34,0.575,0.001,-0.001,-0.02,-0.104,-0.207,0.952,-35.026,2.884,35.477,0.717,-0.055,0.276,35.837,2.078,-29.463,-28.029,-4.442,-24.938,0.066,-0.175,0.658,0.144,-0.23,0.706,,4,walk,Mid
04-53-46,2.487,1,1.0,0.994,4.431,4.174,0.424,0.483,0.407,0.655,-0.008,-0.001,-0.026,-0.077,-0.077,0.991,-47.94,3.967,48.613,0.937,0.343,-0.029,35.542,3.186,-29.764,-28.978,-3.369,-24.503,0.059,-0.083,0.992,0.083,-0.083,0.99,,4,walk,Mid
04-53-47,2.543,1,1.0,0.972,4.32,4.177,0.4,0.5,0.386,0.67,-0.01,-0.002,-0.026,-0.126,-0.13,0.983,-47.927,3.985,48.611,0.878,0.478,-0.009,35.957,2.881,-29.62,-28.626,-3.533,-24.711,0.113,-0.132,0.984,0.134,-0.126,0.983,,4,walk,Mid
04-53-48,1.551,1,0.775,0.812,3.856,4.198,0.373,0.491,0.327,0.665,-0.004,-0.001,-0.025,-0.104,-0.266,0.945,-44.353,3.644,44.982,0.865,-0.188,0.042,35.526,2.652,-30.279,-28.468,-4.134,-25.194,0.07,-0.237,0.847,0.136,-0.293,0.895,,4,walk,Mid
04-53-49,2.171,1,0.98,0.98,4.611,4.218,0.405,0.471,0.376,0.645,0.007,0.001,-0.028,-0.134,-0.032,0.986,-47.878,3.911,48.597,0.975,-0.201,-0.03,35.748,3.399,-30.483,-28.381,-3.118,-24.994,0.122,-0.019,0.988,0.146,-0.039,0.984,,4,walk,Mid
04-53-50,1.307,1,0.279,0.35,0.522,4.156,0.379,0.488,0.454,0.641,-0.021,-0.002,-0.028,0.049,-0.036,0.995,-47.857,3.905,48.663,0.973,-0.227,-0.027,34.244,2.47,-30.207,-29.784,-2.393,-26.962,0.006,0.006,0.269,-0.046,-0.043,0.995,,4,walk,Mid
