Time,fms,HR,individual,simulation
04-56-45,0,81.570,14,walk
04-56-46,0,82.100,14,walk
04-56-47,0,82.320,14,walk
04-56-48,0,82.530,14,walk
04-56-49,0,82.780,14,walk
04-56-50,0,82.750,14,walk
04-56-51,0,82.450,14,walk
04-56-52,0,82.130,14,walk
04-56-53,0,82.200,14,walk
04-56-54,0,82.330,14,walk
04-56-55,0,82.720,14,walk
04-56-56,0,83.450,14,walk
04-56-57,0,84.180,14,walk
04-56-58,0,84.870,14,walk
04-56-59,0,85.570,14,walk
04-57-00,0,86.280,14,walk
04-57-01,0,86.980,14,walk
04-57-02,0,87.700,14,walk
04-57-03,0,88.400,14,walk
04-57-04,0,89.080,14,walk
04-57-05,0,89.720,14,walk
04-57-06,0,90.400,14,walk
04-57-07,0,91.070,14,walk
04-57-08,0,91.680,14,walk
04-57-09,0,92.320,14,walk
04-57-10,0,92.950,14,walk
04-57-11,0,93.350,14,walk
04-57-12,0,93.770,14,walk
04-57-13,0,94.180,14,walk
04-57-14,0,94.620,14,walk
